12.177,-1796,-13104,7652,-629,-5140,-8575,14592,24832,-16897,-0.15375,0.00074917,1.0025,0.86554,0.22965,-0.43055,0.11284
12.388,-2692,-11096,6388,-2595,-3211,-7479,15616,22272,-15873,-0.15233,-0.0041122,0.99533,-0.43398,0.77476,0.26163,0.37809
12.594,-2984,-10464,6004,-1440,-1552,-3285,14336,22528,-16129,0,0,0,0,0,0,0
12.805,-3008,-12092,7820,-14,-3217,-1226,15616,24320,-15873,-0.15051,-0.021481,0.97803,0.61962,-0.64478,-0.33388,-0.29807
13.022,308,-11632,9496,-1452,-4945,-2752,14336,23552,-16641,-0.15311,-0.012472,0.98719,-0.4038,0.81672,0.17432,0.37354
13.248,136,-10768,10688,9,-5076,-8624,15360,20992,-17153,-0.16356,0.012788,0.99856,0.89527,0.12546,-0.42483,0.047742
13.477,-2680,-11068,8764,2160,-3117,-6856,15104,21760,-16897,-0.16459,0.030993,0.99498,0.88102,-0.14373,-0.44841,-0.045492
13.69,-272,-12348,7632,1765,-1917,-3183,13824,19968,-17153,-0.161,0.042638,0.97652,0.80078,-0.40581,-0.41471,-0.14864
13.912,272,-12172,9036,782,-2012,-2242,15104,20736,-16897,-0.15864,0.050259,0.96855,0.77358,-0.43955,-0.42832,-0.15786
14.135,1536,-12580,10860,1578,2414,-1645,13568,20736,-15873,-0.17037,0.038751,0.99281,0.83091,-0.27758,-0.4701,-0.10743
14.369,3644,-13888,11784,1466,2168,271,14336,20480,-15617,-0.17657,0.01049,1.008,0.87278,0.045435,-0.48596,0.0061327
14.584,4244,-13104,11680,1613,-3880,-2530,14592,19200,-17409,-0.16909,-0.023964,1.0023,0.82549,0.34607,-0.43097,0.11427
14.813,60,-12604,10676,1666,-4690,-1801,13824,19456,-16641,-0.14435,-0.029058,0.96419,0.63839,0.66682,-0.27871,0.26484
15.036,-1312,-12888,12476,429,1056,482,13824,18944,-16129,-0.14697,-0.036431,0.9606,0.60961,0.6885,-0.27033,0.28507
15.275,560,-13600,12376,-1974,3730,3029,15104,21248,-16897,-0.14528,-0.026517,0.97081,-0.41393,0.81944,0.15324,0.36565
15.498,3648,-12156,13372,-1796,1269,1891,13824,18944,-16641,-0.15425,-0.001013,0.9861,0.89803,0.011807,-0.43935,-0.019478
15.732,-100,-12380,12040,282,-2278,-835,14592,21248,-17409,-0.14491,0.026701,0.97282,0.85069,-0.33821,-0.38809,-0.10646
15.966,-1920,-12208,10244,-509,1061,1039,15104,20736,-16897,-0.13639,0.044368,0.95704,0.75412,-0.50251,-0.39805,-0.14265
