24.681,-7572,-1548,13804,76,1483,-261,-27648,-29441,14337,-0.2055,-0.048442,1.0641,0.80018,0.38815,-0.42947,0.15687
24.967,-8044,-1568,13684,120,2574,-255,-30976,-27649,11521,-0.18254,-0.059762,1.0427,0.50438,-0.72275,-0.24025,-0.40684
25.263,-8572,-1472,13856,83,2841,-140,-32512,-23553,8961,-0.17627,-0.068852,1.0372,0.51752,-0.71514,-0.23503,-0.40683
25.557,-9484,-2448,14148,377,3503,1958,-27392,-13313,-5888,-0.20393,-0.057965,1.0735,0.7787,0.41186,-0.43464,0.18732
25.878,-7956,-896,12904,188,4375,1182,-23552,-7937,-18432,-0.22895,-0.026357,1.1019,0.8215,0.29104,-0.46417,0.15805
26.172,-8428,-836,12392,-22,4347,505,-30208,-2305,-26112,-0.23847,-0.0030052,1.1122,0.84797,0.19908,-0.47678,0.11827
26.49,-8412,-1192,12888,205,4278,-702,22272,2816,31488,-0.23841,0.033088,1.1113,0.8606,-0.036491,-0.50788,0.0098317
26.792,-10396,-920,12376,32,3511,149,7168,7680,24064,-0.22558,0.098499,1.0908,0.83715,-0.21327,-0.50309,-0.024234
27.105,-10476,-1160,12500,-1029,3795,1614,-3329,10752,22528,-0.2082,0.14353,1.0644,0.82194,-0.28168,-0.49484,-0.014275
27.416,-9748,-360,12752,-1147,3626,1100,-16129,17408,24064,-0.22762,0.11592,1.0924,0.82153,-0.23866,-0.5176,-0.014944
27.728,-9412,-1764,13248,340,3813,-1647,-29697,22784,19200,-0.2393,0.068232,1.104,0.84048,-0.13655,-0.52435,0.0040168
28.037,-9644,-3580,13420,318,4167,-2071,31231,26368,4864,-0.23048,0.0090949,1.0925,0.86572,0.056923,-0.49484,0.049266
28.378,-10224,-2572,12316,-1462,4094,-893,-32257,28928,-6657,-0.20594,-0.045515,1.0584,0.82251,0.30581,-0.46028,0.13459
28.704,-11076,-820,12704,-2524,3883,921,-29185,31488,-14849,-0.15938,-0.059247,0.99854,0.76301,0.46359,-0.41112,0.1841
29.032,-10084,-1148,11896,-1336,2959,1543,-25089,30976,-17409,-0.18503,-0.054384,1.0347,0.78753,0.39503,-0.43746,0.17993
29.351,-10216,-1672,11504,-1878,2159,689,-22017,31488,-18433,-0.22894,-0.024431,1.0921,0.84328,0.19587,-0.49124,0.095893
29.684,-9880,-1180,12180,-2547,1879,-955,-17153,31232,-20225,-0.25256,0.03756,1.1211,0.84433,-0.055897,-0.53287,0.0060109
30.025,-11416,-1308,12212,-2827,1709,-1230,-11777,32512,-21505,-0.24416,0.10044,1.108,0.80545,-0.26885,-0.52541,-0.054039
30.355,-12016,-2100,13000,-2187,1704,735,-7425,-32768,-23297,-0.20107,0.14051,1.0558,0.80053,-0.32638,-0.49971,-0.054077
30.695,-11276,-2200,12656,-1180,1991,2240,-1537,32512,-23041,-0.20976,0.12045,1.071,0.81699,-0.2505,-0.51737,-0.045985
31.041,-10324,-2176,11576,-1335,2172,618,1792,-31488,-22529,-0.23086,0.056598,1.0871,0.85067,-0.032989,-0.52466,0.0029292
31.37,-10732,-2644,11984,-1527,1901,-774,3584,31744,-22273,-0.21871,0.074761,1.0739,0.86485,0.018303,-0.50052,0.034358
31.707,-11528,-2980,11772,-1478,1830,258,6656,-31744,-22273,-0.206,0.16969,1.0713,0.86493,0.032886,-0.49255,0.090646
32.045,-11004,-3144,11008,-1146,1318,-140,7424,-32000,-22017,-0.20405,0.15241,1.0702,0.866,0.023557,-0.49231,0.084378
32.383,-11244,-2968,10712,-1322,919,-816,9472,-31488,-21505,-0.20939,0.051486,1.0719,0.86579,0.027903,-0.49709,0.050197
32.724,-11700,-2584,12220,-489,638,-225,9472,-32512,-21505,-0.21008,-0.040611,1.0649,0.86909,0.05793,-0.48933,0.043285
33.069,-12420,-3168,12936,1594,836,684,9216,-32768,-20225,-0.20438,-0.13501,1.0503,0.86798,0.073772,-0.4904,0.02592
33.416,-11884,-2868,11984,1807,1455,1477,9984,-31488,-20481,0,0,0,0,0,0,0
33.76,-10064,-3200,10928,1232,1804,-818,8960,-31488,-19457,-0.20412,-0.048719,1.0616,0.86785,0.058142,-0.49033,0.054987
34.114,-9868,-2948,10384,334,1069,-2581,9472,-31488,-20481,0,0,0,0,0,0,0
34.461,-10532,-2540,10960,674,-238,-2681,9472,-32512,-20481,-0.19213,0.11928,1.0597,0.87803,0.067931,-0.465,0.090708
34.818,-11540,-2648,10944,1993,111,-1511,9216,-31744,-19201,-0.19098,0.19031,1.0527,0.87299,0.086441,-0.46478,0.11996
35.179,-12632,-1760,10228,1643,772,1734,10240,-30208,-19713,-0.19565,0.17934,1.0572,0.86751,0.070438,-0.47873,0.11524
35.538,-11208,-2040,10520,1243,-264,3816,9216,-31232,-20737,-0.20999,0.090284,1.0705,0.86566,0.042354,-0.49446,0.065919
35.891,-11064,-3236,9916,383,-1022,3070,8960,-31488,-19969,-0.22269,0.01353,1.0719,0.86909,0.02254,-0.49187,0.047308
36.248,-12708,-1884,9584,-1273,-745,1861,7936,-30464,-21505,-0.2232,-0.0643,1.0671,0.87148,0.024851,-0.48849,0.035771
36.609,-11860,-1416,10768,-1860,341,154,8448,-31488,-21505,-0.21322,-0.16386,1.0388,0.87456,0.025971,-0.48416,0.0074131
36.995,-10996,-2984,11012,172,970,-2252,8192,-31744,-22273,-0.21841,-0.13054,1.0496,0.86801,0.029962,-0.49554,0.010515
37.353,-11764,-3700,9308,-303,-172,-1590,8704,-30720,-20737,-0.21974,-0.030554,1.0822,0.86565,0.016745,-0.49804,0.048265
37.737,-11500,-2852,8884,-2905,219,-1148,7424,-32000,-21505,-0.20947,0.05387,1.0794,0.86645,0.025521,-0.49309,0.074033
38.107,-10932,-1476,10364,-2748,1667,-1501,9728,-31232,-22273,-0.19934,0.12202,1.0709,0.87021,0.038164,-0.48206,0.094312
38.494,-12736,-1500,10928,714,1222,-877,9216,-30720,-21761,-0.20647,0.1889,1.0609,0.86885,0.048211,-0.47559,0.12882
38.868,-12624,-4052,10164,2800,1649,40,9984,-30464,-22017,-0.21117,0.11633,1.0693,0.86543,0.040635,-0.49146,0.088585
39.242,-11044,-3948,8828,277,2895,559,8192,-31232,-22273,-0.2203,0.033098,1.0788,0.86342,0.035356,-0.49827,0.070676
39.622,-10616,-2040,9044,-1893,2266,-661,9216,-31232,-21761,-0.21139,-0.05075,1.0642,0.86988,0.034204,-0.48841,0.05992
40.017,-11804,-1028,10148,-513,599,-1731,9472,-31488,-22017,0,0,0,0,0,0,0
40.39,-13356,-2184,10468,2151,446,-1513,8704,-31232,-22785,-0.2051,-0.15299,1.0368,0.86863,0.037919,-0.49344,0.023748
40.766,-12916,-2376,9196,1467,639,861,9984,-28928,-24065,-0.20958,-0.071692,1.0728,0.87347,0.032341,-0.48399,0.042001
41.156,-11508,-2092,9024,52,1045,507,9472,-29952,-23553,-0.20402,0.030518,1.0787,0.87321,0.0467,-0.47863,0.079007
41.535,-10832,-2336,9572,-559,996,-615,9728,-30720,-21249,-0.20034,0.13404,1.0669,0.87423,0.06974,-0.46441,0.12318
41.936,-11824,-2308,10204,573,156,-177,9472,-31488,-22017,-0.19791,0.1973,1.051,0.87543,0.086877,-0.44845,0.15802
42.324,-12920,-2464,10532,2187,-2,1210,9472,-29952,-23041,-0.20703,0.11045,1.0667,0.8599,0.068399,-0.49399,0.10897
42.705,-12580,-2296,9624,1238,814,945,9472,-29440,-22017,-0.21523,0.007632,1.0753,0.87333,0.036898,-0.4819,0.060882
43.104,-11492,-2388,9192,-869,1218,-774,9472,-31488,-22529,-0.22123,-0.098213,1.0638,0.8726,0.019621,-0.48803,0.0021872
43.5,-11196,-2024,8944,-2515,1127,-2177,8448,-32000,-22529,-0.20378,-0.086103,1.0506,0.871,0.015592,-0.49087,0.013027
43.894,-11696,-1744,9340,-1948,166,-1504,9472,-31488,-22017,-0.15097,-0.080968,1.0147,0.87465,0.017573,-0.48417,0.015741
44.292,-11992,-2336,9616,-136,-335,-131,8704,-29696,-22785,-0.14509,0.029187,1.0225,0.88548,0.035271,-0.46127,0.043682
