
7339010,1.00,-0.03,0.02,0.00,-0.48,-0.63,9.65,0.00,-0.00,0.00,-17.75,-18.75,-0.69
7339032,1.00,-0.03,0.02,0.00,-0.48,-0.61,9.70,0.00,0.00,0.00,-18.87,-17.56,-1.06
7339055,1.00,-0.03,0.02,0.00,-0.48,-0.60,9.63,-0.00,-0.00,-0.00,-18.87,-17.56,-1.06
7339077,1.00,-0.03,0.02,0.00,-0.47,-0.63,9.70,-0.01,-0.00,-0.00,-18.50,-18.00,-0.69
7339102,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.61,0.00,0.00,0.00,-18.50,-18.00,-0.69
7339122,1.00,-0.03,0.02,0.00,-0.47,-0.65,9.69,-0.00,0.00,-0.00,-18.50,-18.00,-0.69
7339145,1.00,-0.03,0.02,0.00,-0.48,-0.64,9.66,-0.00,0.00,-0.00,-17.00,-17.25,-0.25
7339169,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.66,0.00,-0.00,0.00,-17.00,-17.25,-0.25
7339192,1.00,-0.03,0.02,0.00,-0.48,-0.60,9.70,-0.01,0.00,0.00,-18.06,-16.87,-0.69
7339214,1.00,-0.03,0.02,0.00,-0.47,-0.63,9.67,-0.01,0.00,0.00,-18.06,-16.87,-0.69
7339239,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.72,-0.00,0.00,0.00,-18.50,-18.37,-0.69
7339261,1.00,-0.03,0.02,0.00,-0.47,-0.64,9.68,-0.00,0.00,0.00,-18.50,-18.37,-0.69
7339284,1.00,-0.03,0.02,0.00,-0.48,-0.62,9.73,-0.00,-0.00,0.00,-18.87,-16.87,-1.88
7339309,1.00,-0.03,0.02,0.00,-0.48,-0.59,9.61,0.01,0.00,0.00,-18.87,-16.87,-1.88
7339331,1.00,-0.03,0.02,0.00,-0.48,-0.61,9.70,0.00,0.00,0.00,-18.87,-17.25,-0.25
7339352,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.62,0.00,0.00,0.00,-18.87,-17.25,-0.25
7339374,1.00,-0.03,0.02,0.00,-0.47,-0.63,9.69,0.00,0.00,0.00,-18.87,-17.25,-0.25
7339399,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.73,0.00,-0.00,0.00,-18.87,-18.75,0.75
7339421,1.00,-0.03,0.02,0.00,-0.46,-0.64,9.71,0.01,0.00,0.00,-18.87,-18.75,0.75
7339444,1.00,-0.03,0.02,0.00,-0.48,-0.62,9.76,0.00,-0.00,0.00,-19.56,-18.00,-1.06
7339466,1.00,-0.03,0.02,0.00,-0.47,-0.61,9.67,-0.00,0.00,-0.00,-19.56,-18.00,-1.06
7339491,1.00,-0.03,0.02,0.00,-0.47,-0.64,9.68,0.00,-0.00,0.00,-18.87,-16.87,-1.50
7339511,1.00,-0.03,0.02,0.00,-0.47,-0.63,9.65,0.00,0.00,-0.00,-18.87,-16.87,-1.50
7339536,1.00,-0.03,0.02,0.00,-0.48,-0.63,9.74,0.00,0.00,0.00,-18.06,-18.00,0.06
7339558,1.00,-0.03,0.02,0.00,-0.47,-0.60,9.63,-0.00,0.00,-0.00,-18.06,-18.00,0.06
7339581,1.00,-0.03,0.02,0.00,-0.48,-0.63,9.72,-0.00,0.00,0.00,-18.87,-18.00,-1.50
7339606,1.00,-0.03,0.02,0.00,-0.48,-0.63,9.60,-0.01,-0.00,0.00,-18.87,-18.00,-1.50
7339628,1.00,-0.03,0.02,0.00,-0.47,-0.63,9.70,-0.00,-0.00,-0.00,-18.50,-18.00,-0.25
7339651,1.00,-0.03,0.02,0.00,-0.48,-0.61,9.63,0.00,-0.00,0.00,-18.50,-18.00,-0.25
7339671,1.00,-0.03,0.02,0.00,-0.46,-0.60,9.73,-0.00,0.00,0.00,-18.50,-18.00,-0.25
7339696,1.00,-0.03,0.02,0.00,-0.47,-0.60,9.67,-0.00,-0.00,0.00,-18.06,-16.87,-0.69
7339720,1.00,-0.03,0.02,0.00,-0.48,-0.65,9.63,0.00,0.00,-0.00,-18.06,-16.87,-0.69
7339741,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.77,-0.01,-0.00,0.00,-18.06,-17.56,-2.69
7339765,1.00,-0.03,0.02,0.00,-0.47,-0.66,9.69,0.01,-0.00,0.00,-18.06,-17.56,-2.69
7339788,1.00,-0.03,0.02,0.00,-0.48,-0.62,9.74,0.03,0.00,0.00,-18.87,-18.00,-0.25
7339810,1.00,-0.03,0.02,0.00,-0.47,-0.60,9.65,0.03,0.00,0.01,-18.87,-18.00,-0.25
7339833,1.00,-0.03,0.02,0.00,-0.47,-0.57,9.74,0.01,-0.00,0.00,-18.87,-18.37,-1.06
7339855,1.00,-0.03,0.02,0.00,-0.48,-0.60,9.63,0.01,0.00,0.00,-18.87,-18.37,-1.06
7339878,1.00,-0.03,0.02,0.00,-0.48,-0.63,9.72,-0.00,0.00,0.00,-18.06,-17.56,-1.06
7339902,1.00,-0.03,0.02,0.00,-0.47,-0.62,9.62,0.00,-0.00,-0.00,-18.06,-17.56,-1.06
7339923,1.00,-0.03,0.02,0.00,-0.46,-0.58,9.73,-0.01,0.00,0.00,-18.06,-17.56,-1.06
7339948,1.00,-0.03,0.02,0.00,-0.48,-0.64,9.74,-0.02,0.00,-0.00,-18.50,-18.37,0.50
7339970,1.00,-0.03,0.02,0.00,-0.47,-0.65,9.69,0.01,0.00,0.00,-18.50,-18.37,0.50
7339993,1.00,-0.03,0.02,0.00,-0.48,-0.61,9.68,0.03,0.00,0.00,-18.50,-17.56,-1.50
7340017,1.00,-0.03,0.02,0.00,-0.48,-0.60,9.65,0.07,0.00,0.00,-18.50,-17.56,-1.50
7340038,1.00,-0.03,0.02,0.00,-0.47,-0.55,9.73,0.09,-0.00,0.01,-17.75,-18.00,-0.69
7340060,1.00,-0.03,0.02,0.00,-0.48,-0.56,9.70,0.07,0.00,0.00,-17.75,-18.00,-0.69
7340081,1.00,-0.03,0.02,0.00,-0.47,-0.54,9.73,0.05,-0.00,0.00,-18.50,-18.00,0.06
