
1864423,0.93,0.01,0.03,0.37,-0.48,0.30,9.85,-0.00,-0.00,-0.00,21.19,14.50,-40.38
1864445,0.93,0.01,0.03,0.37,-0.50,0.33,9.91,-0.00,-0.00,-0.00,21.50,14.50,-40.69
1864470,0.93,0.01,0.03,0.37,-0.50,0.31,9.82,0.00,-0.00,0.00,21.50,14.50,-40.69
1864493,0.93,0.01,0.03,0.37,-0.48,0.33,9.89,0.00,-0.00,0.00,20.06,13.38,-40.69
1864513,0.93,0.01,0.03,0.37,-0.50,0.31,9.83,0.00,0.00,0.00,20.06,13.38,-40.69
1864536,0.93,0.01,0.03,0.37,-0.51,0.31,9.89,0.01,-0.00,-0.00,20.06,13.38,-40.69
1864560,0.93,0.01,0.03,0.37,-0.49,0.34,9.90,0.01,0.00,0.00,20.50,15.19,-39.19
1864583,0.93,0.01,0.03,0.37,-0.51,0.35,9.92,-0.00,-0.00,0.00,20.50,15.19,-39.19
1864603,0.93,0.01,0.03,0.37,-0.52,0.17,9.88,-0.01,0.00,0.04,20.75,14.06,-40.38
1864628,0.93,0.01,0.03,0.37,-0.49,0.34,9.84,-0.01,0.00,-0.00,20.75,14.06,-40.38
1864650,0.93,0.01,0.03,0.37,-0.49,0.32,9.89,-0.01,-0.00,-0.00,20.75,14.88,-40.00
1864673,0.93,0.01,0.03,0.37,-0.50,0.32,9.87,-0.01,-0.00,-0.00,20.75,14.88,-40.00
1864697,0.93,0.01,0.03,0.37,-0.50,0.31,9.89,-0.01,0.00,-0.00,20.75,14.06,-39.19
1864720,0.93,0.01,0.03,0.37,-0.52,0.38,9.84,-0.02,0.00,0.00,20.75,14.06,-39.19
1864742,0.93,0.00,0.03,0.37,-0.52,0.37,9.95,-0.02,-0.00,0.00,20.50,14.50,-39.19
1864765,0.93,0.00,0.03,0.37,-0.48,0.23,9.76,-0.01,0.00,0.00,20.50,14.50,-39.19
1864787,0.93,0.00,0.03,0.37,-0.48,0.38,9.92,-0.01,-0.00,-0.00,20.50,14.50,-39.19
1864812,0.93,0.00,0.03,0.37,-0.51,0.26,9.88,-0.03,0.00,-0.00,20.50,14.88,-39.19
1864833,0.93,0.00,0.03,0.37,-0.48,0.25,9.87,-0.03,-0.00,-0.01,20.50,14.88,-39.19
1864857,0.93,0.00,0.03,0.37,-0.48,0.29,9.92,-0.01,-0.00,-0.00,20.50,14.88,-39.19
1864880,0.93,0.00,0.03,0.37,-0.51,0.28,9.87,0.01,-0.00,0.00,20.50,14.88,-39.19
