
2075291,0.14,-0.03,-0.00,0.99,-0.44,0.01,9.94,0.00,-0.00,0.00,10.50,-27.06,-35.69
2075316,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.85,-0.00,-0.00,-0.00,10.50,-27.06,-35.69
2075338,0.14,-0.03,-0.00,0.99,-0.45,0.04,9.86,0.00,-0.00,0.00,10.19,-26.37,-36.19
2075361,0.14,-0.03,-0.00,0.99,-0.44,0.03,9.83,0.01,0.00,0.00,10.19,-26.37,-36.19
2075385,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.90,0.00,0.00,0.00,9.75,-26.69,-37.38
2075408,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.80,0.00,-0.00,-0.00,9.75,-26.69,-37.38
2075430,0.14,-0.03,-0.00,0.99,-0.43,0.03,9.91,0.00,0.00,-0.00,10.19,-26.37,-36.19
2075455,0.14,-0.03,-0.00,0.99,-0.46,0.02,9.79,0.01,-0.00,0.00,10.19,-26.37,-36.19
2075475,0.14,-0.03,-0.00,0.99,-0.47,0.02,9.90,0.01,0.00,0.00,10.19,-27.06,-35.69
2075498,0.14,-0.03,-0.00,0.99,-0.43,0.03,9.82,-0.00,0.00,0.00,10.19,-27.06,-35.69
2075521,0.14,-0.03,-0.00,0.99,-0.44,0.03,9.89,-0.00,0.00,0.00,10.19,-27.06,-35.69
2075543,0.14,-0.03,-0.00,0.99,-0.46,0.02,9.88,0.00,-0.00,0.00,10.50,-26.69,-36.19
2075568,0.14,-0.03,-0.00,0.99,-0.46,0.01,9.83,0.00,0.00,-0.00,10.50,-26.69,-36.19
2075590,0.14,-0.03,-0.00,0.99,-0.44,0.03,9.92,-0.00,-0.00,0.00,9.38,-27.06,-36.19
2075615,0.14,-0.03,-0.00,0.99,-0.44,0.03,9.86,0.01,-0.00,0.00,9.38,-27.06,-36.19
2075637,0.14,-0.03,-0.00,0.99,-0.45,0.00,9.90,0.00,0.00,0.00,9.00,-27.06,-36.50
2075660,0.14,-0.03,-0.00,0.99,-0.45,0.01,9.86,-0.00,-0.00,0.00,9.00,-27.06,-36.50
2075682,0.14,-0.03,-0.00,0.99,-0.45,0.04,9.92,-0.00,0.00,0.00,10.50,-26.69,-35.00
2075707,0.14,-0.03,-0.00,0.99,-0.45,0.05,9.83,0.00,-0.00,0.00,10.50,-26.69,-35.00
2075729,0.14,-0.03,-0.00,0.99,-0.44,0.04,9.93,-0.00,0.00,0.00,10.50,-26.69,-36.88
2075752,0.14,-0.03,-0.00,0.99,-0.45,0.05,9.78,-0.01,0.00,0.00,10.50,-26.69,-36.88
2075774,0.14,-0.03,-0.00,0.99,-0.44,0.03,9.91,-0.01,0.00,-0.00,10.50,-26.69,-36.88
2075797,0.14,-0.03,-0.00,0.99,-0.45,0.03,9.85,-0.00,-0.00,0.00,9.75,-26.69,-36.19
2075820,0.14,-0.03,-0.00,0.99,-0.45,0.05,9.88,-0.00,0.00,0.00,9.75,-26.69,-36.19
2075842,0.14,-0.03,-0.00,0.99,-0.44,0.04,9.84,-0.00,0.00,0.00,9.75,-26.69,-35.38
2075867,0.14,-0.03,-0.00,0.99,-0.45,0.06,9.86,-0.01,-0.00,0.00,9.75,-26.69,-35.38
2075889,0.14,-0.03,-0.00,0.99,-0.45,0.05,9.88,-0.00,0.00,-0.00,9.75,-26.37,-36.50
2075912,0.14,-0.03,-0.00,0.99,-0.44,0.02,9.87,0.00,0.00,-0.00,9.75,-26.37,-36.50
2075936,0.14,-0.03,-0.00,0.99,-0.47,0.04,9.94,-0.00,0.00,0.00,10.19,-27.06,-36.88
2075959,0.14,-0.03,-0.00,0.99,-0.45,0.04,9.82,-0.01,-0.01,-0.00,10.19,-27.06,-36.88
2075981,0.14,-0.03,-0.00,0.99,-0.44,0.04,9.91,-0.02,0.00,-0.00,10.19,-26.69,-35.69
2076006,0.14,-0.03,-0.00,0.99,-0.46,0.01,9.82,-0.03,0.00,-0.00,10.19,-26.69,-35.69
2076026,0.14,-0.03,-0.00,0.99,-0.46,0.01,9.88,-0.03,0.00,-0.00,10.50,-27.06,-36.88
2076049,0.14,-0.03,-0.00,0.99,-0.45,0.01,9.81,-0.03,-0.00,-0.00,10.50,-27.06,-36.88
2076071,0.14,-0.03,-0.00,0.99,-0.42,0.02,9.91,-0.03,-0.00,-0.00,10.50,-27.06,-36.88
2076096,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.92,-0.02,-0.00,-0.00,9.38,-26.69,-35.38
2076119,0.14,-0.03,-0.00,0.99,-0.46,0.00,9.87,-0.01,-0.00,0.00,9.38,-26.69,-35.38
2076141,0.14,-0.03,-0.00,0.99,-0.42,0.03,9.92,-0.01,0.00,0.00,10.19,-26.69,-35.00
2076166,0.14,-0.03,-0.00,0.99,-0.48,-0.01,9.85,-0.00,0.00,-0.00,10.19,-26.69,-35.00
2076188,0.14,-0.03,-0.00,0.99,-0.46,-0.01,9.87,-0.01,-0.00,0.00,9.75,-27.06,-37.38
2076211,0.14,-0.03,-0.00,0.99,-0.42,0.02,9.88,-0.01,-0.00,0.00,9.75,-27.06,-37.38
2076233,0.14,-0.03,-0.00,0.99,-0.46,0.00,9.91,-0.01,-0.00,-0.00,9.75,-27.50,-35.69
2076256,0.14,-0.03,-0.00,0.99,-0.44,0.01,9.80,-0.02,0.00,0.00,9.75,-27.50,-35.69
2076278,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.93,-0.02,-0.00,-0.00,9.38,-26.00,-36.88
2076303,0.14,-0.03,-0.00,0.99,-0.45,0.00,9.80,-0.02,0.00,0.00,9.38,-26.00,-36.88
2076325,0.14,-0.03,-0.00,0.99,-0.44,-0.01,9.91,-0.02,0.00,-0.00,10.88,-27.50,-36.50
2076348,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.82,-0.02,-0.00,0.00,10.88,-27.50,-36.50
2076368,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.92,-0.02,0.00,-0.00,10.88,-27.50,-36.50
2076393,0.14,-0.03,-0.00,0.99,-0.44,-0.01,9.89,-0.01,-0.00,0.00,9.75,-26.69,-36.88
2076416,0.14,-0.03,-0.00,0.99,-0.48,-0.01,9.78,-0.02,-0.00,-0.00,9.75,-26.69,-36.88
2076438,0.14,-0.03,-0.00,0.99,-0.47,0.01,10.04,-0.01,0.00,0.00,10.19,-26.69,-36.50
2076461,0.14,-0.03,-0.00,0.99,-0.43,-0.01,9.84,-0.01,-0.00,0.00,10.19,-26.69,-36.50
2076485,0.14,-0.03,-0.00,0.99,-0.47,-0.05,9.92,-0.00,0.00,0.00,10.50,-26.69,-36.88
2076508,0.14,-0.03,-0.00,0.99,-0.45,-0.01,9.87,-0.01,0.00,0.00,10.50,-26.69,-36.88
2076530,0.14,-0.03,-0.00,0.99,-0.42,0.00,9.93,0.00,-0.00,0.00,10.19,-25.56,-36.50
2076555,0.14,-0.03,-0.00,0.99,-0.44,0.00,9.83,0.01,-0.00,0.00,10.19,-25.56,-36.50
2076577,0.14,-0.03,-0.00,0.99,-0.45,-0.03,9.93,0.00,0.00,-0.00,10.19,-26.00,-35.38
2076600,0.14,-0.03,-0.00,0.99,-0.44,-0.01,9.82,-0.00,-0.00,0.00,10.19,-26.00,-35.38
2076620,0.14,-0.03,-0.00,0.99,-0.44,-0.02,9.87,0.00,-0.00,-0.00,10.19,-26.00,-35.38
2076645,0.14,-0.03,-0.00,0.99,-0.46,-0.01,9.92,-0.00,0.00,0.00,10.88,-26.00,-36.88
2076667,0.14,-0.03,-0.00,0.99,-0.43,0.03,9.91,0.00,-0.00,0.00,10.88,-26.00,-36.88
2076690,0.14,-0.03,-0.00,0.99,-0.50,-0.02,9.88,0.01,-0.00,-0.00,9.38,-26.37,-36.19
2076715,0.14,-0.03,-0.00,0.99,-0.46,-0.04,9.81,0.01,-0.00,0.00,9.38,-26.37,-36.19
2076737,0.14,-0.03,-0.00,0.99,-0.47,0.02,9.89,-0.00,-0.00,0.00,10.19,-26.00,-36.88
2076760,0.14,-0.03,-0.00,0.99,-0.44,0.01,9.85,-0.01,-0.00,0.00,10.19,-26.00,-36.88
2076784,0.14,-0.03,-0.00,0.99,-0.49,-0.04,9.90,-0.01,-0.00,0.00,9.75,-26.37,-36.88
2076807,0.14,-0.03,-0.00,0.99,-0.45,0.00,9.85,-0.01,-0.00,-0.00,9.75,-26.37,-36.88
2076829,0.14,-0.03,-0.01,0.99,-0.42,0.01,9.94,-0.02,-0.01,-0.00,10.50,-26.00,-36.19
2076854,0.14,-0.03,-0.01,0.99,-0.45,-0.03,9.81,-0.01,0.00,-0.00,10.50,-26.00,-36.19
2076876,0.14,-0.03,-0.01,0.99,-0.44,-0.04,9.92,-0.01,-0.00,-0.00,10.50,-26.37,-36.88
2076901,0.14,-0.03,-0.01,0.99,-0.44,0.03,9.82,-0.01,0.00,-0.00,10.50,-26.37,-36.88
2076923,0.14,-0.03,-0.01,0.99,-0.45,-0.03,9.90,-0.01,0.00,-0.00,10.50,-26.37,-36.88
2076946,0.14,-0.03,-0.01,0.99,-0.47,-0.02,9.89,-0.00,0.00,-0.00,9.75,-27.50,-35.69
2076968,0.14,-0.03,-0.01,0.99,-0.46,0.00,9.90,0.00,0.00,0.00,9.75,-27.50,-35.69
2076991,0.14,-0.03,-0.01,0.99,-0.45,0.01,9.87,-0.00,0.00,-0.00,9.75,-26.69,-36.50
2077016,0.14,-0.03,-0.01,0.99,-0.45,0.02,9.86,-0.01,-0.00,-0.00,9.75,-26.69,-36.50
2077036,0.14,-0.03,-0.01,0.99,-0.44,-0.03,9.93,-0.01,-0.00,0.00,10.50,-26.69,-37.38
2077061,0.14,-0.03,-0.01,0.99,-0.45,0.00,9.89,-0.01,0.00,0.00,10.50,-26.69,-37.38
2077083,0.14,-0.03,-0.01,0.99,-0.44,0.00,9.92,-0.01,0.00,0.00,9.38,-27.06,-37.38
2077106,0.14,-0.03,-0.01,0.99,-0.46,-0.03,9.85,-0.01,0.00,0.00,9.38,-27.06,-37.38
2077128,0.14,-0.03,-0.01,0.99,-0.44,0.00,9.93,-0.01,0.00,-0.00,10.88,-27.06,-37.69
2077153,0.14,-0.03,-0.01,0.99,-0.45,-0.01,9.82,-0.01,0.00,0.00,10.88,-27.06,-37.69
2077175,0.14,-0.03,-0.01,0.99,-0.44,-0.01,9.89,-0.01,0.00,0.00,9.75,-27.06,-36.88
2077198,0.14,-0.03,-0.01,0.99,-0.46,-0.02,9.84,-0.01,0.00,0.00,9.75,-27.06,-36.88
2077220,0.14,-0.03,-0.01,0.99,-0.44,-0.01,9.91,-0.01,0.00,0.00,9.75,-27.06,-36.88
2077243,0.14,-0.03,-0.01,0.99,-0.44,-0.01,9.91,-0.01,0.00,-0.00,10.19,-26.00,-36.88
2077265,0.14,-0.03,-0.01,0.99,-0.46,-0.04,9.88,-0.01,0.00,-0.00,10.19,-26.00,-36.88
2077288,0.14,-0.03,-0.01,0.99,-0.47,-0.01,9.91,-0.00,-0.00,-0.00,10.88,-27.06,-36.50
2077313,0.14,-0.03,-0.01,0.99,-0.44,-0.04,9.85,-0.01,0.00,-0.00,10.88,-27.06,-36.50
2077335,0.14,-0.03,-0.01,0.99,-0.43,-0.01,9.90,-0.01,-0.00,-0.00,9.38,-27.06,-36.19
2077358,0.14,-0.03,-0.01,0.99,-0.45,-0.03,9.88,-0.01,-0.00,-0.00,9.38,-27.06,-36.19
2077382,0.14,-0.03,-0.01,0.99,-0.44,-0.02,9.92,-0.01,0.00,0.00,9.75,-26.00,-36.88
2077405,0.14,-0.03,-0.01,0.99,-0.45,-0.03,9.85,-0.00,0.00,0.00,9.75,-26.00,-36.88
2077427,0.14,-0.03,-0.01,0.99,-0.45,-0.02,9.89,0.00,-0.00,-0.00,9.75,-26.00,-36.19
2077452,0.14,-0.03,-0.01,0.99,-0.45,-0.01,9.80,-0.00,0.00,-0.00,9.75,-26.00,-36.19
2077474,0.14,-0.03,-0.01,0.99,-0.42,-0.04,9.92,0.00,-0.00,0.00,10.50,-26.37,-38.06
2077495,0.14,-0.03,-0.01,0.99,-0.44,-0.02,9.79,0.01,0.00,0.00,10.50,-26.37,-38.06
2077517,0.14,-0.03,-0.01,0.99,-0.44,0.00,9.91,0.01,0.00,0.00,10.50,-26.37,-38.06
2077540,0.14,-0.03,-0.01,0.99,-0.44,-0.01,9.89,0.01,0.00,0.00,9.75,-26.00,-35.69
