
8916633,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.57,0.00,0.00,0.00,-34.25,-17.56,6.25
8916656,0.99,-0.12,0.02,0.01,-0.49,-2.27,9.44,-0.00,-0.00,0.00,-34.25,-17.56,6.25
8916678,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.50,-0.00,0.00,0.00,-32.75,-17.87,5.88
8916701,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.42,-0.00,0.00,-0.00,-32.75,-17.87,5.88
8916723,0.99,-0.12,0.02,0.01,-0.49,-2.28,9.50,0.00,-0.00,-0.00,-32.75,-17.87,5.88
8916746,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.55,0.00,-0.00,-0.00,-32.75,-18.69,7.06
8916770,0.99,-0.12,0.02,0.01,-0.47,-2.24,9.49,0.00,0.00,0.00,-32.75,-18.69,7.06
8916793,0.99,-0.12,0.02,0.01,-0.48,-2.28,9.48,0.00,0.00,-0.00,-33.50,-18.69,7.88
8916815,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.46,0.00,0.00,0.00,-33.50,-18.69,7.88
8916840,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.55,0.00,0.00,-0.00,-33.50,-18.25,6.25
8916862,0.99,-0.12,0.02,0.01,-0.51,-2.27,9.49,0.00,-0.00,0.00,-33.50,-18.25,6.25
8916885,0.99,-0.12,0.02,0.01,-0.49,-2.28,9.53,0.00,-0.00,0.00,-32.75,-18.25,6.25
8916910,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.46,-0.00,-0.00,0.00,-32.75,-18.25,6.25
8916932,0.99,-0.12,0.02,0.01,-0.47,-2.27,9.56,-0.00,0.00,0.00,-32.75,-18.69,5.50
8916955,0.99,-0.12,0.02,0.01,-0.50,-2.24,9.44,0.00,-0.00,-0.00,-32.75,-18.69,5.50
8916977,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.51,0.00,0.00,-0.00,-32.75,-18.69,5.50
8917000,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.56,0.00,-0.00,-0.00,-32.75,-18.25,5.88
8917022,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.51,0.00,0.00,0.00,-32.75,-18.25,5.88
8917045,0.99,-0.12,0.02,0.01,-0.50,-2.27,9.50,0.00,0.00,0.00,-33.06,-17.56,5.88
8917069,0.99,-0.12,0.02,0.01,-0.49,-2.28,9.54,0.00,0.00,-0.00,-33.06,-17.56,5.88
8917092,0.99,-0.12,0.02,0.01,-0.49,-2.22,9.55,0.00,-0.00,0.00,-32.75,-17.87,5.50
8917114,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.51,0.00,-0.00,0.00,-32.75,-17.87,5.50
8917139,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.54,0.00,0.00,-0.00,-32.75,-18.69,5.88
8917161,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.45,-0.00,0.00,0.00,-32.75,-18.69,5.88
8917184,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.55,0.00,-0.00,0.00,-32.38,-19.06,5.88
8917209,0.99,-0.12,0.02,0.01,-0.49,-2.27,9.45,0.00,0.00,0.00,-32.38,-19.06,5.88
8917231,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.53,-0.00,-0.00,0.00,-33.06,-17.87,6.69
8917252,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.44,0.00,0.00,0.00,-33.06,-17.87,6.69
8917274,0.99,-0.12,0.02,0.01,-0.47,-2.26,9.52,-0.00,0.00,0.00,-33.06,-17.87,6.69
8917299,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.56,-0.00,0.00,-0.00,-32.00,-18.25,6.25
8917321,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.53,-0.00,0.00,-0.00,-32.00,-18.25,6.25
8917344,0.99,-0.12,0.02,0.01,-0.49,-2.28,9.50,0.00,-0.00,0.00,-32.75,-18.69,7.06
8917368,0.99,-0.12,0.02,0.01,-0.51,-2.28,9.44,0.00,-0.00,0.00,-32.75,-18.69,7.06
8917391,0.99,-0.12,0.02,0.01,-0.49,-2.23,9.54,0.00,-0.00,0.00,-32.00,-18.69,5.50
8917413,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.51,0.00,0.00,0.00,-32.00,-18.69,5.50
8917436,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.52,-0.00,-0.00,0.00,-32.38,-19.06,5.50
8917460,0.99,-0.12,0.02,0.01,-0.49,-2.28,9.43,0.00,0.00,0.00,-32.38,-19.06,5.50
8917481,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.57,0.00,-0.00,0.00,-32.38,-18.69,7.50
8917506,0.99,-0.12,0.02,0.01,-0.50,-2.28,9.45,0.00,0.00,-0.00,-32.38,-18.69,7.50
8917528,0.99,-0.12,0.02,0.01,-0.48,-2.25,9.53,0.00,0.00,0.00,-32.38,-18.69,5.50
8917551,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.46,0.00,0.00,0.00,-32.38,-18.69,5.50
8917573,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.54,0.00,0.00,0.00,-32.38,-18.69,5.50
8917596,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.55,0.00,0.00,-0.00,-32.75,-17.87,6.69
8917620,0.99,-0.12,0.02,0.01,-0.47,-2.25,9.52,0.00,0.00,0.00,-32.75,-17.87,6.69
8917643,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.50,0.00,-0.00,-0.00,-33.50,-19.06,5.88
8917667,0.99,-0.12,0.02,0.01,-0.51,-2.28,9.47,0.00,-0.00,0.00,-33.50,-19.06,5.88
8917690,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.54,0.00,-0.00,0.00,-33.50,-18.69,7.06
8917712,0.99,-0.12,0.02,0.01,-0.49,-2.26,9.54,0.00,-0.00,0.00,-33.50,-18.69,7.06
8917735,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.57,0.00,0.00,-0.00,-32.75,-19.37,6.25
8917760,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.41,0.00,0.00,0.00,-32.75,-19.37,6.25
8917782,0.99,-0.12,0.02,0.01,-0.49,-2.28,9.56,0.00,0.00,0.00,-32.00,-17.56,6.69
8917805,0.99,-0.12,0.02,0.01,-0.50,-2.27,9.44,0.00,-0.00,-0.00,-32.00,-17.56,6.69
8917827,0.99,-0.12,0.02,0.01,-0.48,-2.27,9.50,0.00,0.00,0.00,-32.75,-16.75,7.06
8917850,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.43,0.00,0.00,0.00,-32.75,-16.75,7.06
8917872,0.99,-0.12,0.02,0.01,-0.49,-2.27,9.51,0.00,0.00,0.00,-32.75,-16.75,7.06
8917895,0.99,-0.12,0.02,0.01,-0.49,-2.26,9.53,0.00,0.00,0.00,-32.75,-17.87,6.69
8917919,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.50,0.00,0.00,-0.00,-32.75,-17.87,6.69
8917942,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.46,0.00,0.00,-0.00,-33.06,-18.69,6.25
8917964,0.99,-0.12,0.02,0.01,-0.49,-2.26,9.44,0.00,0.00,0.00,-33.06,-18.69,6.25
8917989,0.99,-0.12,0.02,0.01,-0.47,-2.25,9.57,0.00,0.00,0.00,-32.75,-17.87,6.69
8918009,0.99,-0.12,0.02,0.01,-0.48,-2.28,9.50,-0.00,-0.00,-0.00,-32.75,-17.87,6.69
8918034,0.99,-0.12,0.02,0.01,-0.50,-2.28,9.56,0.00,0.00,0.00,-32.38,-19.37,5.50
8918059,0.99,-0.12,0.02,0.01,-0.46,-2.24,9.45,0.00,0.00,-0.00,-32.38,-19.37,5.50
8918081,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.53,0.00,-0.00,0.00,-33.50,-18.25,5.50
8918104,0.99,-0.12,0.02,0.01,-0.51,-2.29,9.42,0.00,-0.00,0.00,-33.50,-18.25,5.50
8918126,0.99,-0.12,0.02,0.01,-0.49,-2.26,9.53,-0.00,-0.00,-0.00,-33.50,-18.25,5.50
8918149,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.42,0.00,-0.00,0.00,-32.38,-18.69,6.69
8918171,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.54,0.00,0.00,0.00,-32.38,-18.69,6.69
8918194,0.99,-0.12,0.02,0.01,-0.48,-2.27,9.53,-0.00,0.00,-0.00,-32.75,-18.69,6.25
8918218,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.51,0.00,-0.00,0.00,-32.75,-18.69,6.25
8918241,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.51,0.00,-0.00,0.00,-32.00,-18.25,6.25
8918263,0.99,-0.12,0.02,0.01,-0.49,-2.27,9.50,-0.00,-0.00,-0.00,-32.00,-18.25,6.25
8918288,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.53,0.00,0.00,-0.00,-32.75,-18.25,5.88
8918310,0.99,-0.12,0.02,0.01,-0.51,-2.27,9.51,-0.00,0.00,0.00,-32.75,-18.25,5.88
8918333,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.54,-0.00,0.00,-0.00,-32.00,-18.69,6.25
8918358,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.44,0.00,0.00,0.00,-32.00,-18.69,6.25
8918380,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.54,0.00,-0.00,-0.00,-33.50,-17.87,5.88
8918401,0.99,-0.12,0.02,0.01,-0.49,-2.26,9.41,-0.00,0.00,0.00,-33.50,-17.87,5.88
8918423,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.52,-0.00,0.00,-0.00,-33.50,-17.87,5.88
8918448,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.55,0.00,0.00,-0.00,-32.38,-19.06,6.69
8918470,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.51,-0.00,0.00,0.00,-32.38,-19.06,6.69
8918493,0.99,-0.12,0.02,0.01,-0.49,-2.26,9.51,0.00,0.00,-0.00,-32.75,-18.25,7.06
8918517,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.45,0.00,0.00,0.00,-32.75,-18.25,7.06
8918540,0.99,-0.12,0.02,0.01,-0.49,-2.27,9.53,0.00,0.00,-0.00,-32.00,-19.06,5.88
8918562,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.48,-0.00,-0.00,-0.00,-32.00,-19.06,5.88
8918587,0.99,-0.12,0.02,0.01,-0.49,-2.27,9.53,0.00,-0.00,0.00,-32.38,-19.06,6.25
8918609,0.99,-0.12,0.02,0.01,-0.48,-2.26,9.48,0.00,0.00,-0.00,-32.38,-19.06,6.25
8918632,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.54,0.00,-0.00,0.00,-33.06,-18.69,7.50
8918657,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.46,0.00,-0.00,-0.00,-33.06,-18.69,7.50
8918679,0.99,-0.12,0.02,0.01,-0.49,-2.24,9.54,0.00,-0.00,0.00,-32.75,-17.19,6.25
8918700,0.99,-0.12,0.02,0.01,-0.51,-2.28,9.44,0.00,0.00,0.00,-32.75,-17.19,6.25
8918722,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.53,0.00,0.00,-0.00,-32.75,-17.19,6.25
8918747,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.53,-0.00,-0.00,0.00,-33.50,-18.25,6.25
8918769,0.99,-0.12,0.02,0.01,-0.50,-2.28,9.55,-0.00,0.00,0.00,-33.50,-18.25,6.25
8918792,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.48,0.00,0.00,0.00,-32.00,-18.69,5.88
8918816,0.99,-0.12,0.02,0.01,-0.49,-2.25,9.48,-0.00,-0.00,0.00,-32.00,-18.69,5.88
8918839,0.99,-0.12,0.02,0.01,-0.52,-2.39,9.61,-0.09,0.01,-0.00,-32.38,-18.25,6.69
8918861,0.99,-0.12,0.02,0.01,-0.54,-2.44,9.53,-0.06,0.01,-0.00,-32.38,-18.25,6.69
8918886,0.99,-0.12,0.02,0.01,-0.49,-2.42,9.60,0.02,-0.00,-0.00,-33.06,-17.56,6.25
8918908,0.99,-0.12,0.02,0.01,-0.50,-2.26,9.48,0.04,-0.00,0.00,-33.06,-17.56,6.25
8918929,0.99,-0.12,0.02,0.01,-0.50,-2.25,9.52,0.04,-0.01,0.00,-33.06,-18.69,7.06
8918951,0.99,-0.12,0.02,0.01,-0.49,-2.43,9.47,0.10,-0.01,0.01,-33.06,-18.69,7.06
8918974,0.99,-0.11,0.02,0.01,-0.50,-2.47,9.54,0.37,-0.01,0.01,-33.06,-18.69,7.06
8918996,0.99,-0.11,0.02,0.01,-0.49,-2.20,9.50,0.75,-0.01,0.00,-20.19,-11.38,3.06
8919019,0.99,-0.10,0.02,0.01,-0.49,-1.78,9.57,0.69,-0.01,0.03,-20.19,-11.38,3.06
