1260.586,348,163,34,31,6176.966,-0.53,-0.52,-0.47,0.48,-9.73,0.68,0.08,-0.01,0.14,-0.13,45.25,-0.50,-2.06
1260.6,348,163,34,31,6176.991,-0.53,-0.52,-0.47,0.48,-9.79,0.52,-0.07,-0.02,0.12,-0.08,45.25,-0.50,-2.06
1260.63,348,163,34,31,6177.011,-0.53,-0.52,-0.47,0.48,-9.88,0.36,-0.03,0.01,0.14,-0.06,45.69,0.25,-2.50
1260.653,349,164,33,29,6177.034,-0.53,-0.52,-0.47,0.48,-10.02,0.45,-0.06,0.06,0.15,-0.05,45.69,0.25,-2.50
1260.67,349,163,33,30,6177.056,-0.52,-0.52,-0.48,0.48,-10.01,0.57,-0.02,0.06,0.08,-0.03,45.69,0.25,-2.50
1260.687,349,163,33,30,6177.079,-0.52,-0.52,-0.48,0.48,-9.94,0.61,0.04,0.04,0.03,0.00,45.69,-0.75,-1.25
1260.706,348,163,34,31,6177.103,-0.52,-0.52,-0.48,0.48,-9.85,0.69,0.13,0.05,0.02,0.02,45.69,-0.75,-1.25
1260.722,348,163,34,31,6177.124,-0.52,-0.52,-0.48,0.48,-9.57,0.71,0.11,0.06,0.02,0.01,45.25,-0.06,-1.25
1260.742,348,163,33,30,6177.146,-0.52,-0.52,-0.48,0.48,-9.59,0.93,0.11,0.05,0.06,0.00,45.25,-0.06,-1.25
1260.758,348,163,33,30,6177.169,-0.52,-0.52,-0.48,0.48,-9.57,1.01,0.04,0.04,0.05,0.02,45.69,0.69,-0.50
1260.779,348,163,33,30,6177.191,-0.52,-0.52,-0.48,0.48,-9.71,0.98,0.03,0.02,0.08,0.04,45.69,0.69,-0.50
1260.801,349,164,32,29,6177.214,-0.52,-0.52,-0.48,0.48,-9.94,1.14,0.04,0.02,0.10,0.02,45.69,-0.06,-1.69
1260.822,348,163,34,31,6177.236,-0.52,-0.52,-0.48,0.48,-10.13,1.08,-0.09,0.00,0.09,0.02,45.69,-0.06,-1.69
1260.838,348,163,34,31,6177.259,-0.52,-0.52,-0.48,0.48,-10.10,0.93,-0.09,-0.01,0.06,0.02,45.69,-0.06,-1.69
1260.857,349,163,33,30,6177.282,-0.52,-0.52,-0.48,0.48,-10.01,0.88,-0.17,0.00,0.03,-0.02,45.25,0.25,-0.50
1260.873,349,163,33,30,6177.304,-0.52,-0.52,-0.48,0.48,-9.98,0.92,-0.09,0.01,0.03,-0.01,45.25,0.25,-0.50
1260.897,348,163,34,31,6177.327,-0.52,-0.52,-0.48,0.48,-9.90,0.81,-0.02,-0.00,0.00,-0.02,45.00,-0.06,-0.50
1260.915,348,163,34,31,6177.351,-0.52,-0.52,-0.48,0.48,-9.79,0.70,-0.01,0.00,-0.02,-0.02,45.00,-0.06,-0.50
1260.938,348,163,34,31,6177.372,-0.52,-0.52,-0.48,0.48,-9.74,0.71,0.04,0.02,-0.00,-0.02,45.00,-0.06,-0.75
1260.958,349,163,33,31,6177.394,-0.52,-0.52,-0.48,0.48,-9.74,0.88,0.00,0.02,0.01,-0.01,45.00,-0.06,-0.75
1260.976,348,162,33,30,6177.417,-0.52,-0.52,-0.48,0.48,-9.69,0.96,0.00,0.01,0.00,0.01,45.25,0.69,-0.50
1260.994,348,162,33,30,6177.439,-0.52,-0.52,-0.48,0.48,-9.77,0.98,-0.06,0.01,0.00,0.01,45.25,0.69,-0.50
1261.022,348,164,33,29,6177.462,-0.52,-0.52,-0.48,0.48,-9.79,0.94,0.08,0.00,0.01,-0.02,45.25,0.69,-0.50
1261.042,348,163,34,31,6177.484,-0.52,-0.52,-0.48,0.48,-9.82,0.95,-0.06,-0.01,0.02,-0.03,45.25,0.69,-0.50
1261.058,348,163,34,31,6177.505,-0.52,-0.52,-0.48,0.48,-9.85,0.83,-0.03,-0.03,0.03,-0.01,45.25,0.69,-0.50
1261.077,348,163,34,31,6177.527,-0.52,-0.52,-0.48,0.48,-9.81,0.79,-0.01,-0.03,0.00,-0.02,45.25,-0.50,0.25
1261.1,348,163,34,31,6177.552,-0.52,-0.52,-0.48,0.48,-9.74,0.74,-0.08,-0.02,0.01,-0.02,45.25,-0.50,0.25
1261.119,350,163,34,30,6177.574,-0.52,-0.52,-0.48,0.48,-9.76,0.60,0.00,-0.02,0.03,-0.02,44.69,-0.06,-0.06
1261.136,350,163,34,30,6177.597,-0.52,-0.52,-0.48,0.48,-9.80,0.71,-0.08,-0.00,0.02,-0.01,44.69,-0.06,-0.06
1261.154,351,163,34,30,6177.619,-0.52,-0.52,-0.48,0.48,-9.92,0.74,-0.06,-0.01,0.02,0.01,45.06,0.69,-0.50
1261.17,351,163,34,30,6177.642,-0.52,-0.52,-0.48,0.48,-9.91,0.67,-0.08,0.02,0.01,0.01,45.06,0.69,-0.50
1261.188,353,164,32,29,6177.665,-0.52,-0.52,-0.48,0.48,-9.78,0.66,0.15,0.04,0.01,-0.01,44.69,0.69,-1.69
1261.205,353,164,32,29,6177.687,-0.52,-0.52,-0.48,0.48,-9.75,1.03,0.14,-0.01,-0.01,0.01,44.69,0.69,-1.69
1261.223,353,163,34,31,6177.71,-0.52,-0.52,-0.48,0.48,-9.45,0.78,-0.05,-0.04,-0.05,0.06,44.69,0.69,-1.69
1261.24,353,163,34,31,6177.732,-0.52,-0.52,-0.48,0.48,-9.47,0.94,-0.09,0.04,0.08,-0.01,44.19,-0.06,-0.06
