0,0,0,0,0,0,0,0
1.4582e+15,-0.28436,-0.041784,0.53024,0.62486,-0.56497,0.4088,-0.35107
1.4582e+15,-0.29201,-0.044193,0.5367,0.63082,-0.55295,0.40683,-0.36166
1.4582e+15,-0.29201,-0.043983,0.53687,0.63202,-0.55743,0.40371,-0.35614
1.4582e+15,-0.29201,-0.043655,0.53694,0.63138,-0.55731,0.40449,-0.35657
1.4582e+15,-0.29199,-0.043209,0.53674,0.63022,-0.55248,0.40598,-0.36436
1.4582e+15,-0.29203,-0.042836,0.53697,0.63033,-0.5586,0.40403,-0.35693
1.4582e+15,-0.29199,-0.04232,0.53684,0.62847,-0.55117,0.40802,-0.3671
1.4582e+15,-0.292,-0.041904,0.53682,0.62946,-0.55056,0.40604,-0.36851
1.4582e+15,-0.29199,-0.041429,0.53692,0.62905,-0.55459,0.40573,-0.36347
1.4582e+15,-0.29201,-0.04095,0.53687,0.6292,-0.55376,0.40483,-0.36548
1.4582e+15,-0.29204,-0.040472,0.53691,0.62996,-0.56021,0.40186,-0.35754
1.4582e+15,-0.29193,-0.039894,0.53669,0.63023,-0.54856,0.40242,-0.3741
1.4582e+15,-0.29178,-0.039345,0.53661,0.62796,-0.55529,0.40482,-0.36529
1.4582e+15,-0.29157,-0.038784,0.53637,0.62712,-0.55296,0.40556,-0.36943
1.4582e+15,-0.29145,-0.03828,0.53634,0.62788,-0.56313,0.40124,-0.3573
1.4582e+15,-0.29122,-0.03768,0.53615,0.6265,-0.56014,0.40344,-0.3619
1.4582e+15,-0.29111,-0.037226,0.53611,0.62687,-0.56386,0.40121,-0.35794
1.4582e+15,-0.29098,-0.036721,0.53592,0.62542,-0.55861,0.40402,-0.36547
1.4582e+15,-0.29083,-0.036352,0.53589,0.626,-0.56472,0.4012,-0.35813
1.4582e+15,-0.29067,-0.035908,0.5356,0.62478,-0.56111,0.40365,-0.36313
1.4582e+15,-0.29054,-0.035553,0.53523,0.62441,-0.55441,0.40463,-0.37285
1.4582e+15,-0.29025,-0.035209,0.53502,0.62425,-0.55966,0.40378,-0.36614
1.4582e+15,-0.29001,-0.034896,0.53487,0.62355,-0.5603,0.40414,-0.36595
1.4582e+15,-0.28992,-0.034705,0.53484,0.62452,-0.56694,0.40061,-0.35787
1.4582e+15,-0.28973,-0.034416,0.53455,0.62288,-0.56181,0.40358,-0.36541
1.4582e+15,-0.28958,-0.034244,0.53441,0.62225,-0.56139,0.40414,-0.3665
1.4582e+15,-0.28947,-0.034137,0.53433,0.62178,-0.56389,0.40396,-0.36364
1.4582e+15,-0.28927,-0.034037,0.53408,0.621,-0.56095,0.40559,-0.36768
1.4582e+15,-0.28909,-0.034042,0.53399,0.6214,-0.5639,0.40411,-0.36412
1.4582e+15,-0.28886,-0.034034,0.5338,0.62087,-0.5608,0.40573,-0.36798
1.4582e+15,-0.28884,-0.034166,0.5338,0.62275,-0.56933,0.40064,-0.3571
1.4582e+15,-0.28873,-0.034147,0.53363,0.62085,-0.56365,0.40511,-0.36432
1.4582e+15,-0.28862,-0.034268,0.53356,0.62069,-0.56159,0.4057,-0.36711
1.4582e+15,-0.28854,-0.03436,0.53349,0.62044,-0.56208,0.40579,-0.36669
1.4582e+15,-0.28835,-0.034475,0.5334,0.62047,-0.56121,0.40637,-0.36732
1.4582e+15,-0.28824,-0.034656,0.53334,0.62194,-0.56889,0.4023,-0.35737
1.4582e+15,-0.28798,-0.03471,0.53309,0.62068,-0.56462,0.40558,-0.36259
1.4582e+15,-0.28783,-0.034877,0.53301,0.62205,-0.56926,0.40224,-0.35665
1.4582e+15,-0.28765,-0.034955,0.5329,0.62163,-0.56892,0.4028,-0.3573
1.4582e+15,-0.28738,-0.034946,0.53269,0.62005,-0.56258,0.40646,-0.36582
1.4582e+15,-0.28725,-0.035012,0.53258,0.61944,-0.56165,0.40766,-0.36696
1.4582e+15,-0.28707,-0.035124,0.5325,0.61953,-0.56462,0.40681,-0.36317
1.4582e+15,-0.2869,-0.035248,0.53236,0.62087,-0.56948,0.40374,-0.35666
1.4582e+15,-0.28659,-0.035262,0.53207,0.61992,-0.56756,0.40579,-0.35903
1.4582e+15,-0.28642,-0.035369,0.53186,0.6209,-0.57035,0.40362,-0.35535
1.4582e+15,-0.28614,-0.03529,0.53152,0.61853,-0.56373,0.40879,-0.36403
1.4582e+15,-0.2861,-0.035378,0.53136,0.62,-0.57039,0.40476,-0.35556
1.4582e+15,-0.28584,-0.035247,0.53107,0.61809,-0.56464,0.40897,-0.36316
1.4582e+15,-0.28562,-0.035215,0.53091,0.61786,-0.56385,0.40932,-0.3644
1.4582e+15,-0.2855,-0.035195,0.53075,0.61801,-0.56206,0.4093,-0.36692
1.4582e+15,-0.28524,-0.035122,0.53072,0.61754,-0.5645,0.40989,-0.36328
1.4582e+15,-0.28515,-0.035106,0.5306,0.61768,-0.55902,0.4105,-0.37075
1.4582e+15,-0.28502,-0.03503,0.53045,0.61737,-0.56236,0.41059,-0.3661
1.4582e+15,-0.28505,-0.034988,0.53035,0.61778,-0.56678,0.40891,-0.36042
1.4582e+15,-0.285,-0.034912,0.53015,0.61747,-0.55836,0.41058,-0.372
1.4582e+15,-0.28496,-0.034871,0.53016,0.61767,-0.56674,0.40866,-0.36095
1.4582e+15,-0.28494,-0.034815,0.53006,0.61875,-0.55909,0.40779,-0.37186
1.4582e+15,-0.28486,-0.034755,0.53004,0.6177,-0.56281,0.40886,-0.36677
1.4582e+15,-0.2849,-0.034721,0.53014,0.61754,-0.56635,0.40857,-0.36188
1.4582e+15,-0.28492,-0.03463,0.53023,0.61767,-0.56917,0.40783,-0.35806
1.4582e+15,-0.28493,-0.034579,0.53024,0.61742,-0.56562,0.40896,-0.36279
1.4582e+15,-0.28506,-0.034553,0.53023,0.61734,-0.56392,0.40945,-0.36501
1.4582e+15,-0.28509,-0.034545,0.53021,0.61719,-0.56444,0.40945,-0.36447
1.4582e+15,-0.28522,-0.034599,0.53028,0.61876,-0.57172,0.40525,-0.35502
1.4582e+15,-0.28526,-0.034533,0.53013,0.61722,-0.56584,0.40886,-0.36291
1.4582e+15,-0.28533,-0.034588,0.53025,0.61892,-0.57164,0.40481,-0.35538
1.4582e+15,-0.28534,-0.034532,0.5302,0.61748,-0.56703,0.40793,-0.36164
1.4582e+15,-0.28538,-0.034571,0.5304,0.61867,-0.57193,0.40498,-0.35516
1.4582e+15,-0.28527,-0.034532,0.53032,0.61725,-0.5605,0.40926,-0.37061
1.4582e+15,-0.28523,-0.034495,0.53036,0.61689,-0.56604,0.40907,-0.36291
1.4582e+15,-0.28517,-0.034528,0.53029,0.61658,-0.56371,0.41016,-0.36582
1.4582e+15,-0.28524,-0.034608,0.53032,0.61867,-0.57205,0.40497,-0.35497
1.4582e+15,-0.28524,-0.034613,0.53026,0.61832,-0.57146,0.4057,-0.35569
1.4582e+15,-0.28516,-0.034558,0.53017,0.61681,-0.56594,0.40916,-0.36311
1.4582e+15,-0.2852,-0.034507,0.53016,0.61648,-0.56619,0.40985,-0.36249
1.4582e+15,-0.28514,-0.03443,0.53014,0.61673,-0.56244,0.40996,-0.36775
1.4582e+15,-0.28508,-0.034313,0.53019,0.61673,-0.56776,0.40878,-0.36082
1.4582e+15,-0.2851,-0.034262,0.53013,0.6159,-0.5632,0.41099,-0.36682
1.4582e+15,-0.28519,-0.034226,0.5302,0.61825,-0.57219,0.40509,-0.35535
1.4582e+15,-0.28516,-0.034076,0.53,0.61693,-0.56219,0.40893,-0.36894
1.4582e+15,-0.28509,-0.033939,0.52997,0.61646,-0.56541,0.40904,-0.36466
1.4582e+15,-0.28521,-0.033863,0.52994,0.61762,-0.56062,0.40755,-0.37168
1.4582e+15,-0.28511,-0.033726,0.52992,0.61677,-0.56352,0.4087,-0.36744
1.4582e+15,-0.2851,-0.033614,0.53003,0.61646,-0.56751,0.40852,-0.36196
1.4582e+15,-0.28506,-0.033475,0.53005,0.61609,-0.56224,0.41029,-0.36875
1.4582e+15,-0.28516,-0.033432,0.5302,0.61847,-0.57333,0.40384,-0.35455
1.4582e+15,-0.28512,-0.033249,0.53004,0.61649,-0.56313,0.4092,-0.36794
1.4582e+15,-0.28518,-0.033127,0.52996,0.61647,-0.56601,0.40843,-0.3644
1.4582e+15,-0.28532,-0.03312,0.53,0.61857,-0.57371,0.40302,-0.35469
1.4582e+15,-0.28524,-0.032967,0.5298,0.61682,-0.56189,0.40806,-0.37055
