0,0,0,0,0,0,0,0
1.4582e+15,-0.29949,-0.064141,0.5342,0.59429,-0.54007,0.44276,-0.39888
1.4582e+15,-0.29947,-0.063825,0.53421,0.59431,-0.54076,0.4423,-0.39843
1.4582e+15,-0.29943,-0.063512,0.53427,0.59431,-0.54015,0.44227,-0.3993
1.4582e+15,-0.29946,-0.063164,0.53434,0.59361,-0.53892,0.44328,-0.40087
1.4582e+15,-0.2995,-0.062841,0.53451,0.59448,-0.53458,0.4419,-0.40687
1.4582e+15,-0.29957,-0.062499,0.53466,0.59414,-0.54146,0.44215,-0.39791
1.4582e+15,-0.29973,-0.062176,0.53467,0.59479,-0.54068,0.44076,-0.39952
1.4582e+15,-0.29962,-0.061839,0.53461,0.59462,-0.54009,0.44098,-0.40032
1.4582e+15,-0.29962,-0.061461,0.53453,0.59421,-0.54331,0.44126,-0.39624
1.4582e+15,-0.2996,-0.061144,0.53446,0.5952,-0.54158,0.4395,-0.39908
1.4582e+15,-0.29962,-0.060854,0.53449,0.59756,-0.55587,0.43355,-0.38205
1.4582e+15,-0.29956,-0.060556,0.53451,0.59755,-0.5566,0.43308,-0.38153
1.4582e+15,-0.29951,-0.060248,0.53445,0.59457,-0.54306,0.43912,-0.39842
1.4582e+15,-0.29944,-0.059973,0.5344,0.59262,-0.5411,0.44219,-0.40059
1.4582e+15,-0.29936,-0.059756,0.53439,0.59249,-0.54179,0.44195,-0.40013
1.4582e+15,-0.29943,-0.059617,0.5344,0.59735,-0.5578,0.43203,-0.38128
1.4582e+15,-0.29938,-0.059448,0.53428,0.59682,-0.55789,0.43229,-0.38169
1.4582e+15,-0.29928,-0.059296,0.53407,0.5928,-0.54276,0.44028,-0.4002
1.4582e+15,-0.29921,-0.059196,0.53405,0.59293,-0.54201,0.44006,-0.40126
1.4582e+15,-0.29923,-0.059085,0.53413,0.59298,-0.54394,0.43965,-0.39902
1.4582e+15,-0.29915,-0.058996,0.53424,0.59237,-0.54343,0.44107,-0.39904
1.4582e+15,-0.2991,-0.05895,0.53429,0.59324,-0.5472,0.43936,-0.39447
1.4582e+15,-0.29909,-0.058963,0.53417,0.5932,-0.54303,0.4401,-0.39943
1.4582e+15,-0.29896,-0.058959,0.53413,0.59328,-0.54416,0.44007,-0.39781
1.4582e+15,-0.29891,-0.058961,0.53404,0.59296,-0.54404,0.44063,-0.39783
1.4582e+15,-0.29923,-0.058867,0.5341,0.59791,-0.55534,0.42832,-0.38813
1.4582e+15,-0.29922,-0.058849,0.5341,0.59766,-0.55565,0.4286,-0.38777
1.4582e+15,-0.29926,-0.058806,0.53411,0.59802,-0.55595,0.42789,-0.38757
1.4582e+15,-0.29896,-0.058901,0.53401,0.59272,-0.54139,0.44116,-0.40119
1.4582e+15,-0.29894,-0.058878,0.53394,0.59353,-0.53553,0.44025,-0.4088
1.4582e+15,-0.29893,-0.058782,0.53391,0.5925,-0.54228,0.44124,-0.40024
1.4582e+15,-0.29897,-0.05871,0.53387,0.59285,-0.543,0.44034,-0.39972
1.4582e+15,-0.29888,-0.058611,0.53387,0.5932,-0.54162,0.43966,-0.40182
1.4582e+15,-0.29891,-0.05846,0.53385,0.59331,-0.54232,0.4392,-0.40122
1.4582e+15,-0.29894,-0.058265,0.53384,0.5931,-0.54183,0.43932,-0.40207
1.4582e+15,-0.29898,-0.05809,0.534,0.59365,-0.54413,0.43815,-0.39941
1.4582e+15,-0.29888,-0.05785,0.53403,0.59162,-0.53844,0.44146,-0.40643
1.4582e+15,-0.29891,-0.057643,0.53426,0.59271,-0.54502,0.4386,-0.3991
1.4582e+15,-0.29915,-0.057378,0.53442,0.59671,-0.55884,0.43013,-0.38292
1.4582e+15,-0.2992,-0.057064,0.53435,0.59232,-0.54662,0.43826,-0.39785
1.4582e+15,-0.29934,-0.05679,0.53431,0.59296,-0.54295,0.43714,-0.40312
1.4582e+15,-0.29946,-0.056462,0.53431,0.59322,-0.5445,0.43576,-0.40214
1.4582e+15,-0.2995,-0.056094,0.53441,0.59152,-0.54548,0.43811,-0.40076
1.4582e+15,-0.29964,-0.055745,0.53451,0.59109,-0.53966,0.43881,-0.40845
1.4582e+15,-0.29972,-0.055396,0.53464,0.59216,-0.54094,0.43546,-0.40879
1.4582e+15,-0.29993,-0.055046,0.53487,0.59418,-0.55969,0.42948,-0.38632
1.4582e+15,-0.29909,-0.054837,0.53528,0.59114,-0.56409,0.4364,-0.37672
1.4582e+15,-0.30025,-0.054272,0.5349,0.58961,-0.54598,0.43625,-0.40491
1.4582e+15,-0.30042,-0.053897,0.5351,0.59165,-0.56092,0.42995,-0.38789
1.4582e+15,-0.30045,-0.053497,0.53505,0.58887,-0.54281,0.43494,-0.4116
