563.7546,333,178,32,29,5483.87,-0.63,-0.34,-0.63,0.30,-9.63,0.58,-0.05,0.01,0.02,0.02,31.37,-23.06,9.75
563.7787,335,177,31,30,5483.894,-0.63,-0.34,-0.63,0.30,-9.67,0.59,-0.12,-0.00,0.03,0.02,31.75,-23.50,10.56
563.8016,334,178,32,29,5483.917,-0.63,-0.34,-0.63,0.30,-9.92,0.62,-0.25,0.00,0.04,0.01,31.75,-23.50,10.56
563.8257,334,178,32,29,5483.939,-0.63,-0.34,-0.63,0.30,-10.01,0.62,-0.22,-0.01,0.02,-0.02,31.37,-23.50,10.19
563.8496,334,178,32,29,5483.964,-0.63,-0.34,-0.63,0.30,-9.95,0.55,-0.27,-0.02,-0.01,0.00,31.37,-23.50,10.19
563.8765,334,178,32,29,5483.986,-0.63,-0.34,-0.63,0.30,-9.64,0.31,-0.22,-0.01,-0.02,0.01,32.50,-23.50,9.75
563.8967,335,178,31,29,5484.011,-0.63,-0.34,-0.63,0.30,-9.61,0.48,-0.24,0.01,0.00,0.00,32.50,-23.50,9.75
563.9197,335,178,31,29,5484.036,-0.63,-0.34,-0.63,0.30,-9.72,0.61,-0.22,0.02,0.01,0.00,31.75,-23.87,9.75
563.9426,335,178,31,29,5484.056,-0.63,-0.34,-0.63,0.30,-9.83,0.65,-0.14,0.00,-0.00,0.00,31.75,-23.87,9.75
563.9667,335,178,31,29,5484.081,-0.63,-0.34,-0.63,0.30,-9.79,0.58,-0.10,-0.00,-0.01,0.00,31.37,-22.69,9.00
563.9898,334,177,32,30,5484.105,-0.63,-0.34,-0.63,0.30,-9.76,0.54,-0.19,-0.00,0.00,-0.00,31.37,-22.69,9.00
564.0117,335,178,31,29,5484.126,-0.63,-0.34,-0.63,0.30,-9.76,0.62,-0.12,-0.01,0.00,-0.01,31.00,-24.19,8.69
564.0363,335,178,31,29,5484.15,-0.63,-0.34,-0.63,0.30,-9.72,0.59,-0.35,-0.01,0.01,-0.00,31.00,-24.19,8.69
564.0587,335,178,31,29,5484.173,-0.63,-0.34,-0.63,0.30,-9.77,0.47,-0.22,-0.01,0.01,-0.00,31.00,-23.06,9.00
564.0806,334,178,32,29,5484.195,-0.63,-0.34,-0.63,0.30,-9.75,0.46,-0.30,-0.01,0.00,-0.00,31.00,-23.06,9.00
564.1027,334,178,32,28,5484.218,-0.63,-0.34,-0.63,0.30,-9.80,0.46,-0.22,0.00,0.00,0.00,31.00,-23.06,9.00
564.1257,334,178,32,28,5484.24,-0.63,-0.34,-0.63,0.30,-9.76,0.52,-0.27,0.00,-0.01,0.00,31.37,-23.87,9.75
564.1497,334,179,32,29,5484.265,-0.63,-0.34,-0.63,0.30,-9.78,0.57,-0.30,0.01,-0.01,-0.00,31.37,-23.87,9.75
564.1727,335,177,31,30,5484.288,-0.63,-0.34,-0.63,0.30,-9.71,0.50,-0.11,-0.00,-0.01,0.00,30.56,-23.50,8.69
564.2,335,178,31,29,5484.31,-0.63,-0.34,-0.63,0.30,-9.71,0.48,-0.12,0.00,-0.00,0.01,30.56,-23.50,8.69
564.2197,335,178,31,29,5484.335,-0.63,-0.34,-0.63,0.30,-9.73,0.54,-0.08,0.00,-0.00,0.00,31.37,-23.87,9.88
564.2422,334,178,32,29,5484.355,-0.63,-0.34,-0.63,0.30,-9.78,0.61,-0.27,0.00,0.01,0.00,31.37,-23.87,9.88
564.2656,335,178,30,28,5484.38,-0.63,-0.34,-0.63,0.30,-9.79,0.53,-0.17,-0.00,0.00,-0.01,31.75,-23.06,7.88
