0,0,0,0,0,0,0,0
1.4582e+15,-0.34503,-0.093116,0.54303,0.54978,-0.53903,0.44026,-0.46191
1.4582e+15,-0.34491,-0.092972,0.54307,0.55073,-0.55115,0.43837,-0.44806
1.4582e+15,-0.34511,-0.092692,0.54296,0.55108,-0.54734,0.43483,-0.45568
1.4582e+15,-0.34478,-0.092732,0.54275,0.5511,-0.55236,0.43754,-0.44693
1.4582e+15,-0.34468,-0.09255,0.5427,0.55104,-0.55227,0.43752,-0.44713
1.4582e+15,-0.3446,-0.092363,0.54272,0.55141,-0.55334,0.43681,-0.44605
1.4582e+15,-0.34452,-0.092183,0.54278,0.55092,-0.55326,0.43727,-0.44631
1.4582e+15,-0.34452,-0.092009,0.54283,0.55111,-0.55416,0.43679,-0.44541
1.4582e+15,-0.34447,-0.091874,0.54285,0.5508,-0.55353,0.43704,-0.44634
1.4582e+15,-0.34444,-0.091722,0.54282,0.55063,-0.55397,0.43692,-0.44613
1.4582e+15,-0.34443,-0.091587,0.54275,0.55015,-0.55386,0.43721,-0.44657
1.4582e+15,-0.34451,-0.091465,0.54271,0.54988,-0.55336,0.43745,-0.44728
1.4582e+15,-0.34462,-0.091382,0.54271,0.55021,-0.55364,0.43686,-0.44711
1.4582e+15,-0.3447,-0.091325,0.54284,0.55021,-0.55304,0.43684,-0.44788
1.4582e+15,-0.34488,-0.091329,0.543,0.55029,-0.55328,0.43667,-0.44763
1.4582e+15,-0.34398,-0.091441,0.54349,0.55582,-0.54521,0.42621,-0.4606
1.4582e+15,-0.34514,-0.091408,0.54343,0.55126,-0.55371,0.43525,-0.4473
1.4582e+15,-0.34426,-0.09159,0.54373,0.55408,-0.53832,0.42929,-0.46788
1.4582e+15,-0.34546,-0.091626,0.54355,0.55034,-0.55103,0.43714,-0.44989
1.4582e+15,-0.3457,-0.091772,0.54349,0.55098,-0.55141,0.43617,-0.44957
1.4582e+15,-0.34581,-0.091993,0.54342,0.55022,-0.53848,0.4381,-0.46407
1.4582e+15,-0.34599,-0.092167,0.54369,0.55151,-0.55133,0.43619,-0.44901
1.4582e+15,-0.34616,-0.092391,0.54387,0.55211,-0.55113,0.43561,-0.44909
