981.3489,358,164,31,29,5899.513,-0.52,-0.49,-0.53,0.47,-9.76,0.32,-0.12,0.03,-0.06,0.01,34.69,-10.56,-1.69
981.3765,357,165,33,28,5899.536,-0.52,-0.49,-0.53,0.47,-9.65,0.34,-0.43,-0.02,-0.02,0.03,34.69,-10.56,-1.69
981.3929,357,165,33,28,5899.558,-0.52,-0.49,-0.53,0.47,-9.82,0.04,-0.13,-0.01,-0.01,0.00,34.38,-10.56,-1.25
981.4131,358,165,32,28,5899.581,-0.52,-0.49,-0.53,0.47,-9.89,0.24,-0.39,0.00,-0.02,-0.02,34.38,-10.56,-1.25
981.4304,359,165,32,29,5899.603,-0.52,-0.49,-0.53,0.47,-9.96,0.18,-0.25,-0.01,0.00,-0.01,34.38,-10.56,-1.25
981.447,359,165,32,29,5899.628,-0.52,-0.49,-0.53,0.47,-9.93,-0.02,-0.40,-0.03,-0.01,0.00,34.38,-11.38,-1.69
981.4637,359,165,32,30,5899.649,-0.52,-0.49,-0.53,0.47,-9.92,-0.10,-0.26,-0.01,-0.02,-0.01,34.38,-11.38,-1.69
981.4802,359,165,32,30,5899.673,-0.52,-0.49,-0.53,0.47,-9.92,-0.02,-0.31,0.00,-0.03,-0.01,34.00,-11.75,-2.06
981.5061,359,166,32,29,5899.696,-0.52,-0.49,-0.53,0.47,-9.92,0.07,-0.31,0.01,-0.01,0.00,34.00,-11.75,-2.06
981.5358,360,165,31,29,5899.718,-0.52,-0.49,-0.53,0.47,-9.92,0.03,-0.22,0.02,-0.02,-0.00,34.38,-11.38,-1.25
981.5529,360,165,31,29,5899.741,-0.52,-0.49,-0.53,0.47,-9.89,0.10,-0.16,0.02,-0.03,0.00,34.38,-11.38,-1.25
981.5767,360,166,31,28,5899.763,-0.52,-0.49,-0.53,0.47,-9.78,0.23,-0.14,0.02,-0.03,0.01,34.00,-10.56,-3.25
981.5966,359,166,31,28,5899.786,-0.52,-0.49,-0.53,0.47,-9.83,0.18,-0.22,0.00,0.00,-0.00,34.00,-10.56,-3.25
981.613,359,166,31,28,5899.808,-0.52,-0.49,-0.53,0.47,-9.87,0.26,-0.19,-0.01,0.00,-0.01,34.38,-12.06,-2.06
981.6306,358,166,32,29,5899.831,-0.52,-0.49,-0.53,0.47,-9.94,0.17,-0.21,-0.01,0.01,-0.01,34.38,-12.06,-2.06
